StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,1_prob_pre1,2_prob_pre1,3_prob_pre1,4_prob_pre1,1_prob_distr1,2_prob_distr1,3_prob_distr1,4_prob_distr1,5_prob_distr1,6_prob_distr1,1_prob_pre2,2_prob_pre2,3_prob_pre2,4_prob_pre2,climate_t_First Click,climate_t_Last Click,climate_t_Page Submit,climate_t_Click Count,climate_post1,stadium_t_First Click,stadium_t_Last Click,stadium_t_Page Submit,stadium_t_Click Count,stadium_post1,fentanyl_t_First Click,fentanyl_t_Last Click,fentanyl_t_Page Submit,fentanyl_t_Click Count,fentanyl_post1,learning_t_First Click,learning_t_Last Click,learning_t_Page Submit,learning_t_Click Count,learning_post1,1_prob_distr2,2_prob_distr2,3_prob_distr2,4_prob_distr2,5_prob_distr2,6_prob_distr2,check_33,1_prob_post2,2_prob_post2,3_prob_post2,4_prob_post2,1_persuasive,2_persuasive,3_persuasive,4_persuasive,1_trust,2_trust,3_trust,4_trust,5_trust,6_trust,7_trust,Age,Gender,Race,Education_level,Political_Party,Political_Views,workerId,hitId,assignmentId,subj_id
2022-04-27T10:18:02Z,2022-04-27T10:36:46Z,IP Address,100,1123,TRUE,2022-04-27T10:36:46Z,R_eLkfWgcaxf5LXTb,anonymous,EN,I consent to participate in this study.,85,45,90,80,80,20,40,75,25,40,85,40,90,80,0,0,16.699,0,60,0,0,16.002,0,80,0,0,15.766,0,2,0,0,15.743,0,55,80,15,35,65,20,40,33,85,45,2,48,Slightly persuasive,Slightly persuasive,Very persuasive,Slightly persuasive,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,30,Female,White or Caucasian,Some undergraduate education,Independent,Neither Liberal nor Conservative,AXYC1MB6XJ978,3K2CEDRADJEG9KCSJ03VUHWGZCWTMU,3YWRV122C1CIBSN7F6POJFCBZRNU82,64
2022-04-27T10:30:02Z,2022-04-27T10:36:47Z,IP Address,100,405,TRUE,2022-04-27T10:36:48Z,R_80wrxU7Hwua0USJ,anonymous,EN,I consent to participate in this study.,65,95,45,70,34,75,15,45,95,33,70,95,46,66,0,0,15.81,0,96,0,0,16.108,0,45,0,0,16.478,0,15,0,0,18.52,0,50,35,80,20,30,75,37,33,35,98,15,76,Slightly persuasive,Extremely persuasive,Moderately persuasive,Slightly persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,29,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,ASF5V3K4IFP4K,3W9XHF7WHS8LJWCPYOQFF44CA71TKP,386PBUZZXOA4CJWWXWUEHIP62BPJLI,65
2022-04-27T10:24:59Z,2022-04-27T10:37:06Z,IP Address,100,727,TRUE,2022-04-27T10:37:06Z,R_2uJ9T3mgyA1GK1a,anonymous,EN,I consent to participate in this study.,53,45,75,25,63,65,55,75,13,45,56,45,75,35,0,0,17.344,0,95,0,0,34.77,0,21,0,0,95.384,0,0,0,0,17.702,0,10,45,25,25,65,13,42,33,12,95,0,15,Moderately persuasive,Very persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,31,Female,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,A2BEL77FLYXFJS,3LCXHSGDM1JHIW70D2AM74VLORRES1,34Z02EIMI1QLTQ3FKXMZL4KRXF50TV,66
2022-04-27T10:26:58Z,2022-04-27T10:37:21Z,IP Address,100,622,TRUE,2022-04-27T10:37:21Z,R_2sbiFrIiDAwgea1,anonymous,EN,I consent to participate in this study.,45,15,20,40,45,35,25,75,40,45,50,50,20,40,0,0,21.08,0,45,0,0,32.012,0,60,0,0,16.645,0,38,0,0,17.398,0,35,75,45,40,70,45,10,33,35,40,20,30,Moderately persuasive,Very persuasive,Moderately persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Completely trustworthy,Somewhat untrustworthy,Largely trustworthy,Largely trustworthy,Completely trustworthy,27,Male,White or Caucasian,Master’s Degree,Republican Party,Slightly Conservative,A2DLYBXZNSSJ4S,3OB6JN3AAY23T5Z0FBY0U2VYBRZMRA,37C0GNLMHOG9QCTX0W21P1CW7W36DJ,67
2022-04-27T10:18:28Z,2022-04-27T10:37:29Z,IP Address,100,1140,TRUE,2022-04-27T10:37:29Z,R_2OOcg6YyzQSTYEL,anonymous,EN,I consent to participate in this study.,40,65,30,80,0,70,2,50,15,15,70,35,50,75,4.253,39.814,49.076,2,90,2.965,46.307,46.681,3,85,3.036,53.122,71.135,2,0,1.983,35.776,62.187,2,2,0,3,50,60,17,15,33,85,90,0,2,Extremely persuasive,Moderately persuasive,Very persuasive,Very persuasive,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely untrustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,35,Female,White or Caucasian,Some undergraduate education,Independent,Neither Liberal nor Conservative,AWDU600NXZ26L,3IQ9O0AYXECUD1M1YL532OPZI3CTIE,3YZ8UPK3V2ZKNVDKWI5TL18UPI8UC8,68
2022-04-27T10:18:48Z,2022-04-27T10:37:30Z,IP Address,100,1121,TRUE,2022-04-27T10:37:30Z,R_21GkHa7bKiY4PNp,anonymous,EN,I consent to participate in this study.,90,99,15,50,85,100,50,75,15,45,50,99,15,50,2.286,25.481,44.57,2,99,11.893,176.666,177.572,3,1,23.498,23.498,58.678,1,0,1.381,73.196,75.264,4,10,75,95,50,75,15,45,33,1,99,0,25,Extremely persuasive,Extremely persuasive,Extremely persuasive,Very persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,Somewhat trustworthy,35,Male,White or Caucasian,Other,Democratic Party,Slightly Liberal,AR1IWBDA7MC86,3LCXHSGDM1JHIW70D2AM74VLORRES1,3QHK8ZVMIVVYU0YK94HXJU6TU6GBLP,69
2022-04-27T10:30:59Z,2022-04-27T10:38:30Z,IP Address,100,451,TRUE,2022-04-27T10:38:32Z,R_2e3BuXKN2OSz8nu,anonymous,EN,I consent to participate in this study.,80,85,1,70,40,98,38,20,30,45,85,90,1,98,1.111,15.857,17.533,6,95,2.69,25.792,27.165,6,65,20.127,20.389,22.06,2,1,1.4,18.612,21.073,4,5,20,99,40,20,30,45,33,65,99,1,10,Not at all persuasive,Extremely persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Completely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat untrustworthy,Completely trustworthy,Somewhat trustworthy,31,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,A1SYMCOR29IWNA,3K2CEDRADJEG9KCSJ03VUHWGZCWTMU,3RGU30DZTJLOI1EHX8VTHV4V2GFMJN,70
2022-04-27T10:32:00Z,2022-04-27T10:38:46Z,IP Address,100,406,TRUE,2022-04-27T10:38:46Z,R_1Fx4KXYx5QLABLB,anonymous,EN,I consent to participate in this study.,50,25,15,35,25,1,38,1,50,1,50,25,25,15,0,0,20.953,0,25,0,0,18.101,0,10,0,0,21.593,0,0,0,0,18.656,0,15,25,10,38,20,50,0,33,10,25,0,15,Moderately persuasive,Slightly persuasive,Very persuasive,Moderately persuasive,Largely untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Completely untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Somewhat untrustworthy,26,Male,Asian,High School Diploma,Prefer not to say,Prefer not to say,A5P12YJP805RG,3EQVJH0T58YUH6BHS3NI2COKIQXTHL,37W3JXSD6FLAI23UNA2J0GLADM1WYH,71
2022-04-27T10:17:41Z,2022-04-27T10:38:54Z,IP Address,100,1272,TRUE,2022-04-27T10:38:54Z,R_2QVBMKLp9S3H5z7,anonymous,EN,I consent to participate in this study.,95,96,5,75,89,80,50,90,45,35,90,97,2,70,0,0,17.922,0,98,0,0,245.172,0,5,0,0,127.628,0,0,0,0,80.993,0,10,70,50,1,70,35,40,38,2,98,0,9,Moderately persuasive,Very persuasive,Very persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,49,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,ANBWJZYU2A68T,3H781YYV71VIXWKF22FCH9R7QA5ETQ,3JWH6J9I91QOI015LHXCWMAIZ1GBNR,72
2022-04-27T10:30:51Z,2022-04-27T10:38:56Z,IP Address,100,484,TRUE,2022-04-27T10:38:56Z,R_1myeQ65esHrhdXD,anonymous,EN,I consent to participate in this study.,45,95,85,80,70,90,60,70,15,30,70,95,90,90,0,0,19.055,0,97,0,0,16.332,0,10,0,0,21.935,0,10,0,0,32.25,0,40,60,90,70,60,15,15,33,5,97,5,20,Extremely persuasive,Extremely persuasive,Very persuasive,Very persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,40,Female,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,A3U21PUMQ6NGT2,37VUR2VJ7I22REOS4SP7LF89DF1C1M,3GS6S824SZAG63ZGG8T8J0N392XWNR,73
2022-04-27T10:26:04Z,2022-04-27T10:39:39Z,IP Address,100,815,TRUE,2022-04-27T10:39:40Z,R_OjSMU053CH0gKI1,anonymous,EN,I consent to participate in this study.,5,95,1,60,30,2,65,50,22,45,5,90,1,70,0,0,34.407,0,95,0,0,26.263,0,3,0,0,47.805,0,0,0,0,49.566,0,33,40,3,35,40,25,45,33,3,95,0,10,Very persuasive,Moderately persuasive,Extremely persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,Somewhat trustworthy,35,Male,Asian,Bachelor’s Degree,Independent,Slightly Conservative,A1F6MWP9A0XLJQ,3EQVJH0T58YUH6BHS3NI2COKIQXTHL,3SNVL38CID56KZ88241RFEZWNRBKC2,74
2022-04-27T10:18:05Z,2022-04-27T10:41:17Z,IP Address,100,1391,TRUE,2022-04-27T10:41:17Z,R_1LHw4RuyWTJLnSS,anonymous,EN,I consent to participate in this study.,3,5,9,7,5,12,14,14,4,17,12,11,7,8,2.021,3.241,134.561,3,13,2.195,11.844,16.873,4,3,1.578,187.748,188.277,11,7,1.461,3.103,342.357,4,7,5,4,3,7,5,7,33,7,8,24,2,Very persuasive,Extremely persuasive,Very persuasive,Moderately persuasive,Completely untrustworthy,Completely untrustworthy,Largely untrustworthy,Somewhat trustworthy,Largely trustworthy,Completely trustworthy,Completely trustworthy,25,Male,White or Caucasian,Some graduate education,Democratic Party,Slightly Liberal,A1K8QNLYYYX21W,3LCXHSGDM1JHIW70D2AM74VLORRES1,3X1FV8S5J64XHMIP3UBH7EVS1HAGVU,75
2022-04-27T10:35:05Z,2022-04-27T10:41:28Z,IP Address,100,383,TRUE,2022-04-27T10:41:29Z,R_277CKuKR6oGtdGb,anonymous,EN,I consent to participate in this study.,20,85,88,100,15,100,0,0,10,40,20,85,85,100,0,0,15.512,0,95,0,0,30.194,0,5,0,0,33.715,0,15,0,0,34.258,0,75,45,100,0,0,5,40,33,15,100,5,100,Very persuasive,Very persuasive,Extremely persuasive,Very persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,24,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,A1T9XW8SNUDDY7,3CIS7GGG7DWXX9Z4275MM5D99OCEUH,3RANCT1ZVOU1DQLEII9YAH2C7X8UB1,76
2022-04-27T10:35:43Z,2022-04-27T10:41:41Z,IP Address,100,357,TRUE,2022-04-27T10:41:42Z,R_DdknCt8zBPfSnap,anonymous,EN,I consent to participate in this study.,10,100,0,5,90,85,75,75,5,55,15,100,0,5,4.955,4.955,15.38,1,100,3.67,3.67,18.185,1,5,3.636,3.636,19.118,1,0,4.277,4.277,17.508,1,0,85,80,75,70,5,55,33,5,100,0,0,Extremely persuasive,Extremely persuasive,Extremely persuasive,Extremely persuasive,Completely trustworthy,Completely trustworthy,Completely trustworthy,Largely trustworthy,Completely trustworthy,Completely trustworthy,Largely trustworthy,28,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,A272X64FOZFYLB,3W9XHF7WHS8LJWCPYOQFF44CA71TKP,3JPSL1DZ51CJZQWDF3XG1BQCHJVANV,77
2022-04-27T10:27:17Z,2022-04-27T10:41:49Z,IP Address,100,872,TRUE,2022-04-27T10:41:49Z,R_3hgTjfkwzP1Ukug,anonymous,EN,I consent to participate in this study.,85,100,5,60,25,95,75,10,30,35,85,100,5,70,0,0,52.911,0,100,0,0,27.992,0,60,0,0,50.909,0,3,0,0,94.32,0,50,20,85,70,15,30,35,33,60,100,3,60,Moderately persuasive,Extremely persuasive,Very persuasive,Moderately persuasive,Completely trustworthy,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Completely trustworthy,Largely trustworthy,56,Female,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,ASC9DUCC64M3P,3W1K7D6QTJUGC5HUY3242PM389EBZ3,34Z02EIMI1QLTQ3FKXMZL4KRXF4T0N,78
2022-04-27T10:18:32Z,2022-04-27T10:41:52Z,IP Address,100,1399,TRUE,2022-04-27T10:41:53Z,R_eKv9reljGJewkwN,anonymous,EN,I consent to participate in this study.,65,90,60,85,70,95,4,60,5,45,66,91,65,90,17.402,17.402,34.68,1,95,4.944,4.944,34.168,1,25,2.936,2.936,49.2,1,0,3.549,3.549,47.773,1,40,60,80,40,85,10,45,33,20,95,0,40,Very persuasive,Extremely persuasive,Extremely persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely untrustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,51,Male,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,ADP4KXZZ72DP,3SU800BH9E5MUCP9BY0MGM2NSR0QU5,31QNSG6A506GDHBB2YWD9NYRRGQ78D,79
2022-04-27T10:35:32Z,2022-04-27T10:42:03Z,IP Address,100,391,TRUE,2022-04-27T10:42:03Z,R_22s4vuXwtJnzNI1,anonymous,EN,I consent to participate in this study.,65,50,10,90,45,50,60,90,70,15,60,50,15,95,0,0,17.542,0,80,0,0,15.897,0,30,0,0,16.072,0,1,0,0,16.903,0,75,65,50,65,90,75,15,33,35,95,0,45,Very persuasive,Moderately persuasive,Very persuasive,Moderately persuasive,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,30,Female,White or Caucasian,Some undergraduate education,Republican Party,Very Conservative,AJ7JFYKBG85ZV,3W1K7D6QTJUGC5HUY3242PM389EBZ3,3WR9XG3T6COFUGO9QV60SBIMPUU746,80
2022-04-27T10:19:56Z,2022-04-27T10:42:13Z,IP Address,100,1336,TRUE,2022-04-27T10:42:13Z,R_3PuUa2OswInvksa,anonymous,EN,I consent to participate in this study.,20,60,30,80,30,75,60,70,40,25,20,60,30,80,0,0,19.815,0,90,0,0,41.845,0,10,0,0,46.694,0,0,0,0,78.079,0,30,20,75,50,65,40,25,33,10,90,0,20,Extremely persuasive,Extremely persuasive,Extremely persuasive,Moderately persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,48,Female,Black or African American,Some undergraduate education,Democratic Party,Slightly Liberal,A3KACB3ERCT0DG,3JTPR5MT00PJYU1ZXS8HCOYYU4FK5P,3DHE4R9OC5OOKVKNFKR659YH4JH2G8,81
2022-04-27T10:34:55Z,2022-04-27T10:42:19Z,IP Address,100,444,TRUE,2022-04-27T10:42:20Z,R_6KbhI4yOMTGhQit,anonymous,EN,I consent to participate in this study.,50,50,50,70,70,60,80,50,0,0,50,50,50,70,13.52,16.164,16.455,4,70,10.046,12.966,19.067,6,2,19.906,26.552,27.561,6,1,0,0,27.673,0,50,70,60,80,50,0,0,33,2,70,1,50,Moderately persuasive,Slightly persuasive,Moderately persuasive,Moderately persuasive,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Completely untrustworthy,Largely untrustworthy,Somewhat trustworthy,Largely untrustworthy,27,Male,Black or African American,High School Diploma,Independent,Slightly Conservative,A353XKDTUX10NC,31S7M7DAHO3W32U7JO2GU4HRZ76TLS,33F859I56FQW84FUIJ2ZR2DMDP7HBO,82
2022-04-27T10:28:26Z,2022-04-27T10:42:22Z,IP Address,100,835,TRUE,2022-04-27T10:42:22Z,R_2YoasMBDt3VPO8Q,anonymous,EN,I consent to participate in this study.,100,10,30,85,40,80,70,98,5,1,100,10,35,85,0,0,32.018,0,15,0,0,21.398,0,100,0,0,22.333,0,25,11.213,17.475,78.185,2,85,70,75,70,95,5,1,33,100,15,25,85,Moderately persuasive,Not at all persuasive,Slightly persuasive,Slightly persuasive,Largely untrustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely untrustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Largely untrustworthy,40,Male,A race/ethnicity not listed here,High School Diploma,Independent,Slightly Liberal,AK8ONB60Q4RJ5,3R16PJFTTB412BXZJNP77WSKU8KK4K,3VAR3R6G1YENYN3AJKDFK9KMH5ZO8J,83
2022-04-27T10:31:18Z,2022-04-27T10:42:27Z,IP Address,100,669,TRUE,2022-04-27T10:42:28Z,R_3Mgl1B6jdYIIKbF,anonymous,EN,I consent to participate in this study.,70,10,50,80,20,70,0,80,10,0,70,10,50,70,1.484,42.199,43.043,18,80,0.951,17.631,22.031,10,10,0.897,25.601,26.87,11,0,0.978,22.552,38.64,14,10,0,60,10,70,20,0,33,10,90,0,10,Moderately persuasive,Slightly persuasive,Extremely persuasive,Very persuasive,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely untrustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,33,Male,Hispanic or Latinx,Some undergraduate education,Republican Party,Very Conservative,A2HK6DECU353FZ,3OB6JN3AAY23T5Z0FBY0U2VYBRZMRA,3OS46CRSLOCVKTTJRH2VVNI3737V67,84
2022-04-27T10:27:10Z,2022-04-27T10:42:35Z,IP Address,100,925,TRUE,2022-04-27T10:42:35Z,R_p47DM7PJjMh7HvX,anonymous,EN,I consent to participate in this study.,85,95,60,90,30,90,30,80,60,50,80,95,60,90,0,0,17.051,0,98,0,0,18.031,0,6,0,0,29.646,0,2,0,0,120.12,0,20,60,90,10,95,60,50,33,6,98,2,20,Very persuasive,Very persuasive,Extremely persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,39,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,AMELYCC59JKB0,3OND0WXMI4SSSNTK28YN3QOJFGAHEJ,3Z7ISHFUH98ZXRHHLTOW07RQ192Z8W,85
2022-04-27T10:31:35Z,2022-04-27T10:42:47Z,IP Address,100,671,TRUE,2022-04-27T10:42:48Z,R_R2BXoYKydqdeF69,anonymous,EN,I consent to participate in this study.,5,100,1,80,35,95,20,40,48,40,5,100,1,90,6.197,11.201,37.95,3,100,20.876,25.701,47.024,3,5,2.891,7.376,28.136,3,0,2.864,7.785,31.659,3,5,35,85,20,45,50,40,33,5,100,0,5,Very persuasive,Very persuasive,Extremely persuasive,Very persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Completely trustworthy,Somewhat trustworthy,41,Male,White or Caucasian,Ph.D. or higher,Democratic Party,Slightly Liberal,A3QJJR5Y3XE92N,3LXX8KJXQ4MLP8OQYADRVLK90589OP,35L9RVQFCXVB43O0IAJUWS5A2AEHU5,86
2022-04-27T10:36:43Z,2022-04-27T10:42:48Z,IP Address,100,365,TRUE,2022-04-27T10:42:49Z,R_2EoXJhQWEya3oG4,anonymous,EN,I consent to participate in this study.,65,80,30,75,80,90,45,30,40,25,65,85,20,75,2.663,13.854,15.995,6,90,3.563,12.619,15.931,3,40,1.961,7.448,15.609,2,10,4.102,15.959,17.143,4,70,85,90,40,30,40,25,33,30,90,10,70,Very persuasive,Very persuasive,Very persuasive,Slightly persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,31,Female,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,A2PBYJGWVOA933,3OND0WXMI4SSSNTK28YN3QOJFGAHEJ,3TR2532VIY7MTYTPASOCSZ79CG06JX,87
2022-04-27T10:27:40Z,2022-04-27T10:43:03Z,IP Address,100,922,TRUE,2022-04-27T10:43:03Z,R_0e1PwcNwqw5Pbxv,anonymous,EN,I consent to participate in this study.,61,32,25,25,45,55,25,60,32,42,25,35,45,65,0,0,56.113,0,25,0,0,28.754,0,35,0,0,116.603,0,25,0,0,49.054,0,25,35,45,65,15,35,35,25,25,35,45,36,Slightly persuasive,Slightly persuasive,Moderately persuasive,Slightly persuasive,Largely trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely untrustworthy,Largely trustworthy,Largely untrustworthy,Largely trustworthy,35,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,A1IHBWEL2SHHW8,3P888QFVYB7RH75CFCODHGAYA5COQQ,3CFJTT4SX2392NNOBK84MCS5UCVI7W,88
2022-04-27T10:35:18Z,2022-04-27T10:43:10Z,IP Address,100,472,TRUE,2022-04-27T10:43:11Z,R_3is4gAf2sHJDipF,anonymous,EN,I consent to participate in this study.,25,99,0,65,45,50,5,25,15,70,35,99,0,65,0,0,15.902,0,99,0,0,24.371,0,5,10.951,27.466,31.17,3,0,7.246,21.793,31.631,3,10,35,65,5,25,5,70,33,5,99,0,10,Moderately persuasive,Moderately persuasive,Moderately persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,Somewhat trustworthy,27,Female,Asian,Bachelor’s Degree,Independent,Very Liberal,A2HRUFTA09371Y,3CIS7GGG7DWXX9Z4275MM5D99OCEUH,3YMTUJH0D1T2SELG3Y91X7A4ERL4TF,89
2022-04-27T10:17:59Z,2022-04-27T10:43:37Z,IP Address,100,1537,TRUE,2022-04-27T10:43:38Z,R_2qjDKgXApHaCiJ8,anonymous,EN,I consent to participate in this study.,45,90,80,30,60,60,40,55,70,55,45,90,80,30,0,0,23.698,0,97,0,0,37.88,0,10,6.477,6.799,21.83,3,10,0,0,32.658,0,15,60,60,20,60,80,55,33,10,97,10,15,Very persuasive,Very persuasive,Moderately persuasive,Moderately persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,29,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,A12FTSX85NQ8N9,3W9XHF7WHS8LJWCPYOQFF44CA71TKP,3XXU1SWE8V8GEU46EXVIQZUZ9QKA0K,90
2022-04-27T10:18:42Z,2022-04-27T10:45:26Z,IP Address,100,1604,TRUE,2022-04-27T10:45:26Z,R_3MyhfVfm565Nfg9,anonymous,EN,I consent to participate in this study.,54,68,87,71,32,35,18,42,35,20,58,61,92,77,0,0,85.321,0,98,0,0,73.863,0,20,0,0,91.445,0,4,0,0,84.633,0,8,15,34,20,55,30,15,33,5,98,3,25,Moderately persuasive,Very persuasive,Moderately persuasive,Slightly persuasive,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,60,Female,White or Caucasian,High School Diploma,Independent,Slightly Conservative,A1FHKK0RU69RU,3R16PJFTTB412BXZJNP77WSKU8KK4K,3M23Y66POBKFS1CFXMXQK0YW8ZDS6Z,91
2022-04-27T10:36:02Z,2022-04-27T10:45:32Z,IP Address,100,570,TRUE,2022-04-27T10:45:32Z,R_26liZlMpbhS8gGk,anonymous,EN,I consent to participate in this study.,20,0,45,80,0,10,100,100,0,0,10,0,50,80,0,0,16.751,0,0,0,0,23.449,0,5,0,0,42.946,0,0,0,0,23.197,0,5,0,5,100,100,0,0,33,5,0,0,0,Extremely persuasive,Not at all persuasive,Very persuasive,Very persuasive,Completely untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Completely untrustworthy,Largely untrustworthy,Largely untrustworthy,Somewhat trustworthy,61,Male,White or Caucasian,Bachelor’s Degree,Independent,Slightly Conservative,A2WDF40FA670T9,3W9XHF7WHS8LJWCPYOQFF44CA71TKP,35L9RVQFCXVB43O0IAJUWS5A2AEUHI,92
2022-04-27T10:37:38Z,2022-04-27T10:45:33Z,IP Address,100,475,TRUE,2022-04-27T10:45:34Z,R_2bH1jOIVZQ6I3gV,anonymous,EN,I consent to participate in this study.,15,70,10,60,75,65,30,50,40,20,20,70,20,70,0,0,16.529,0,95,19.613,19.909,34.699,2,5,2.843,7.194,24.008,2,2,0,0,22.272,0,25,70,85,20,50,40,20,33,10,95,2,25,Moderately persuasive,Very persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,39,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,AHYTT3T8W9Y9Y,31ODACBEO2S6FZX5MT5M1LKZ7UFQSP,304SM51WACHLYDTATDEYVGKOM0OBS3,93
2022-04-27T10:38:48Z,2022-04-27T10:45:51Z,IP Address,100,423,TRUE,2022-04-27T10:45:52Z,R_WuFKRwRNdkXoUed,anonymous,EN,I consent to participate in this study.,50,50,55,25,8,30,35,60,7,10,55,50,40,35,0,0,16.526,0,89,0,0,16.811,0,83,10.048,16.598,17.643,2,25,0,0,17.548,0,25,5,50,21,25,7,50,55,33,33,30,20,Slightly persuasive,Moderately persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely trustworthy,24,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Slightly Liberal,A1FDFJCZ4B5N9S,3W1K7D6QTJUGC5HUY3242PM389EBZ3,3GS6S824SZAG63ZGG8T8J0N392XNWI,94
2022-04-27T10:22:18Z,2022-04-27T10:45:52Z,IP Address,100,1414,TRUE,2022-04-27T10:45:53Z,R_2s0SnSxIFdFg40N,anonymous,EN,I consent to participate in this study.,25,65,30,35,55,20,25,25,8,35,25,80,55,30,0,0,186.233,0,89,0,0,190.559,0,85,0,0,110.175,0,60,0,0,18.377,0,58,55,55,60,55,60,50,33,30,55,55,60,Extremely persuasive,Extremely persuasive,Very persuasive,Very persuasive,Completely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,25,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Conservative,A3JFDR56EC72BW,3LCXHSGDM1JHIW70D2AM74VLORRES1,3U088ZLJVT6DL779F2RA8ORQ19MW0G,95
